x_solarhour,x_sun_alt,x_lat,solarhour,sun_alt,lat,solarhour_glm,sun_alt_glm,lat_glm
0.0,-90.0,-90.0,0.01640667987140642,1.4013610702879234e-05,0.0008869104906908448,0.013890322584218132,1.2585036372761222e-05,8.831174418873023e-21
0.12060301507537688,-89.09547738693468,-89.09547738693468,0.018167336673114477,2.0450778594411057e-05,0.0010221846712980783,0.015656803893255418,1.8537472852818857e-05,6.121945829001539e-20
0.24120603015075376,-88.19095477386935,-88.19095477386935,0.020057008054774547,2.9081496257726188e-05,0.0011430991666797911,0.017566571097491386,2.6651995611287982e-05,4.038677640487731e-19
0.36180904522613067,-87.28643216080403,-87.28643216080403,0.02207329081251081,4.035285851505344e-05,0.0012450002240684856,0.019618445236307125,3.747948109531762e-05,2.5356478828794745e-18
0.4824120603015075,-86.38190954773869,-86.38190954773869,0.024212164556041794,5.471403965580725e-05,0.0013261911427925944,0.021809418041573284,5.164063028614375e-05,1.5151689545423043e-17
0.6030150753768844,-85.47738693467336,-85.47738693467336,0.026468044975638594,7.259642908916018e-05,0.0013878739316453385,0.024134651136643447,6.980740709785252e-05,8.617453107916746e-17
0.7236180904522613,-84.57286432160804,-84.57286432160804,0.028833887609500078,9.439556954127652e-05,0.001433491539159555,0.02658753275726615,9.266917229372623e-05,4.665166114805433e-16
0.8442211055276382,-83.66834170854271,-83.66834170854271,0.03130133826668213,0.00012045656556595525,0.0014677229403032436,0.029159791423008313,0.0001208836993870065,2.40409440958723e-15
0.964824120603015,-82.76381909547739,-82.76381909547739,0.033860923842452526,0.00015106366154362476,0.0014954443422895152,0.0318416633072762,0.000155018085539296,1.1793957384245358e-14
1.085427135678392,-81.85929648241206,-81.85929648241206,0.03650227519957543,0.00018643383326676807,0.001520915411855499,0.03462210749819114,0.00019548928110264425,5.5083347659300044e-14
1.2060301507537687,-80.95477386934674,-80.95477386934674,0.03921437218682033,0.00022671391884311568,0.0015473212143403503,0.037489061025697136,0.00024251670250793262,2.4494290935781695e-13
1.3266331658291457,-80.0502512562814,-80.0502512562814,0.041985799815237576,0.00027198117941150076,0.0015766627127683976,0.040429723547738924,0.0002960988072670575,1.0371138289209235e-12
1.4472361809045227,-79.14572864321607,-79.14572864321607,0.044805004159636744,0.0003222479457486283,0.001609895168147694,0.04343086002848187,0.0003560213516814611,4.18158307846985e-12
1.5678391959798994,-78.24120603015075,-78.24120603015075,0.04766053671921716,0.00037747155028351547,0.0016471864143021227,0.046479108681544146,0.00042189831858455146,1.605633426011064e-11
1.6884422110552764,-77.33668341708542,-77.33668341708542,0.0505412767546195,0.00043757043787294464,0.0016881933582847469,0.04956128096415275,0.0004932390408525729,5.871990547270219e-11
1.809045226130653,-76.4321608040201,-76.4321608040201,0.05343662247386537,0.0005024459777984912,0.0017323033537377972,0.05266464055288433,0.0005695288751266736,2.0455178117930695e-10
1.92964824120603,-75.52763819095478,-75.52763819095478,0.05633664380432891,0.0005720074912358401,0.0017788266719481866,0.05577714904701514,0.0006503074764124967,6.78813086156129e-10
2.050251256281407,-74.62311557788945,-74.62311557788945,0.059232191748536875,0.0006461962814561726,0.0018271425739979125,0.058887667637145244,0.0007352291114542146,2.1462546307588822e-09
2.170854271356784,-73.71859296482413,-73.71859296482413,0.06211496184277444,0.000725003917539816,0.0018767987503886133,0.06198610610581128,0.0008240935737802058,6.466321007178473e-09
2.2914572864321605,-72.8140703517588,-72.8140703517588,0.06497751185337179,0.0008084810068254156,0.0019275571448422112,0.06506351320566756,0.0009168434560960327,1.8567175343105707e-08
2.4120603015075375,-71.90954773869346,-71.90954773869346,0.06781323636610105,0.00089673468514212,0.0019793816805274665,0.06811210554999728,0.0010135323721710376,5.081855810211474e-08
2.5326633165829144,-71.00502512562814,-71.00502512562814,0.07061630318310307,0.0009899149774336153,0.00203237776141321,0.0711252354674495,0.001114276962996747,1.326084298614284e-07
2.6532663316582914,-70.10050251256281,-70.10050251256281,0.07338155827129887,0.001088191098686393,0.0020867109396590713,0.07409730161508936,0.0012192103839487605,3.2997958334115487e-07
2.7738693467336684,-69.19597989949749,-69.19597989949749,0.07610440730683762,0.0011917186051440382,0.0021425399016117216,0.07702360929178595,0.0013284540141189464,7.832081302619906e-07
2.8944723618090453,-68.29145728643216,-68.29145728643216,0.07878068257048297,0.0013005980665835523,0.0021999893593812802,0.07990019015674416,0.0014421166390965936,1.77362880209427e-06
3.015075376884422,-67.38693467336684,-67.38693467336684,0.08140650408258585,0.001414827095400033,0.0022591650415273432,0.08272359326271635,0.0015603183842986992,3.833377138434714e-06
3.135678391959799,-66.4824120603015,-66.4824120603015,0.08397814348578468,0.0015342509880713852,0.002320188552433037,0.08549066084546612,0.00168322478282022,7.910262335940384e-06
3.2562814070351758,-65.57788944723617,-65.57788944723617,0.08649189839709931,0.0016585221785393753,0.00238321855877214,0.08819830308834169,0.0018110697653262384,1.5590884071038525e-05
3.3768844221105527,-64.67336683417085,-64.67336683417085,0.08894398388022656,0.0017870827991676552,0.0024484331947563307,0.09084328608134082,0.0019441483119065706,2.9364850725350902e-05
3.4974874371859297,-63.768844221105525,-63.768844221105525,0.09133044645744294,0.0019191849095023426,0.0025159718178852553,0.09342204642062388,0.002082769547461598,5.288105241777205e-05
3.618090452261306,-62.8643216080402,-62.8643216080402,0.09364710477255525,0.002053957388371164,0.0025858589377907317,0.09593054438559029,0.0022271753056883107,9.110926154202183e-05
3.738693467336683,-61.959798994974875,-61.959798994974875,0.09588951969659187,0.0021905173396365506,0.0026579455845724565,0.09836416545132404,0.002377442378161854,0.00015029113985268096
3.85929648241206,-61.05527638190955,-61.05527638190955,0.09805299533816608,0.002328109877178109,0.002731897336236135,0.100717677127264,0.002533394540080107,0.0002375646804720338
3.979899497487437,-60.15075376884422,-60.15075376884422,0.1001326110799235,0.0024662477395266716,0.0028072378198148976,0.10298524486803137,0.0026945509338430844,0.00036019443213553714
4.100502512562814,-59.246231155778894,-59.246231155778894,0.10212328336015239,0.002604815965968917,0.002883433081026298,0.1051605072261461,0.0028601304466992984,0.00052444206183129
4.221105527638191,-58.34170854271356,-58.34170854271356,0.1040198544598325,0.0027441101408603465,0.002959987553569484,0.10723670667559206,0.003029118703823355,0.0007342486606792748
4.341708542713568,-57.43718592964824,-57.43718592964824,0.10581720402109074,0.0028847901606883575,0.0030365224210942197,0.10920686884753569,0.003200387890181198,0.0009900260024150245
4.4623115577889445,-56.53266331658291,-56.53266331658291,0.1075103774895842,0.0030277524134132085,0.0031128197238749896,0.11106401950903647,0.0033728440329782792,0.001287910097326146
4.582914572864321,-55.62814070351759,-55.62814070351759,0.10909472421888736,0.0031739458247656465,0.003188832392301601,0.11280142573639129,0.0035455668463241635,0.0016197717024536418
4.703517587939698,-54.72361809045226,-54.72361809045226,0.11056603676295948,0.0033241739158248536,0.0032646723397358407,0.11441284561668487,0.003717908008901637,0.0019741007521296297
