x_solarhour,x_sun_alt,x_lat,v0_solarhour,v0_sun_alt,v0_lat,v0_solarhour_glm,v0_sun_alt_glm,v0_lat_glm,v45_solarhour,v45_sun_alt,v45_lat,v45_solarhour_glm,v45_sun_alt_glm,v45_lat_glm,v50_solarhour,v50_sun_alt,v50_lat,v50_solarhour_glm,v50_sun_alt_glm,v50_lat_glm,v65_solarhour,v65_sun_alt,v65_lat,v65_solarhour_glm,v65_sun_alt_glm,v65_lat_glm,v25_solarhour,v25_sun_alt,v25_lat,v25_solarhour_glm,v25_sun_alt_glm,v25_lat_glm
0.0,-90.0,-90.0,0.0471693000888462,0.0003144652872983,0.0024700603705627,0.0478509719290231,0.0003894152479325,1.7631796316045922e-20,0.027459917711324,9.772286368045262e-05,0.0025923307849092,0.0252914078959039,0.0001124077083368,2.2334366265354074e-20,0.0258998632482474,9.338456796312556e-05,0.0022775445138967,0.0236348394322061,0.0001058679737997,1.6472705659754962e-20,0.0223069229718825,8.360850559722503e-05,0.0017144661736477,0.0203463423063817,9.49605095751126e-05,1.443882529375014e-20,0.0459465349160832,0.0003024446216616,0.0020744333886656,0.0466089151695083,0.0003794538258686,1.4580840289268884e-20
0.12060301507537688,-89.09547738693468,-89.09547738693468,0.0476681236690576,0.0004106259488386,0.0029022111023587,0.0483339878106522,0.0005074138894917,1.2180010808733484e-19,0.0291220043098872,0.0001289248324976,0.0030456699901965,0.0270798350070377,0.0001483259829821,1.5274244229340356e-19,0.0276295585519497,0.0001215382656868,0.0026883000867287,0.025499716043994,0.0001384752785041,1.1401371756301452e-19,0.0241715724792075,0.0001097519614215,0.0020554172888065,0.0223018017065541,0.0001246782192736,9.982964594102876e-20,0.0467708478458064,0.0003956720943298,0.0024840250502472,0.047488957222015,0.0004977015548004,1.0083851206416889e-19
0.24120603015075376,-88.19095477386935,-88.19095477386935,0.0481485222204479,0.0005217973299485,0.003309387478601,0.0487983357934751,0.0006434315852983,8.006689804397083e-19,0.0308482077578534,0.0001657503952777,0.0034720380484744,0.0289490539624255,0.0001908417487034,9.940811430762422e-19,0.0294335778365628,0.0001542966563161,0.0030784303814621,0.0274511881274238,0.0001768309049953,7.508705054056187e-19,0.0261324772710727,0.000140461268181,0.0023911268187357,0.024362487213193,0.000159648280373,6.568931879179065e-19,0.0475837335400365,0.0005037435411662,0.0028837696436818,0.0483582597457236,0.0006344085641718,6.637221902206246e-19
0.36180904522613067,-87.28643216080403,-87.28643216080403,0.0486100415457134,0.0006466969097923,0.0036734100028045,0.0492453192926516,0.0007957558893169,5.0088431669260834e-18,0.0326357679790725,0.0002081361775948,0.0038523307563801,0.030896456174506,0.0002399546258553,6.1572880205244644e-18,0.0313087732943803,0.0001915931214699,0.0034303429822686,0.0294863562885159,0.0002210324241645,4.7055655089468495e-18,0.0281859413281814,0.0001756770496416,0.0027069171371951,0.0265245855340816,0.0001998382189133,4.113987450586193e-18,0.0483841369870319,0.000625450068838,0.0032552298246083,0.0492156835570547,0.0007875704859393,4.1580445040218575e-18
0.4824120603015075,-86.38190954773869,-86.38190954773869,0.0490523355586653,0.0007834773266814,0.0039821634720807,0.0496763366192572,0.0009619593249528,2.982133588706627e-17,0.0344815410194837,0.0002558573089113,0.0041739505311697,0.032918703882594,0.0002954827342101,3.6298917291523837e-17,0.0332514806837571,0.0002333120620888,0.0037320119511979,0.0316017497897039,0.0002710980371877,2.806219309601687e-17,0.0303274978443159,0.0002152329894935,0.0029912202014688,0.028783497130009,0.0002450854360915,2.4523954085652438e-17,0.0491709236109333,0.0007589965668253,0.0035843468470421,0.050059675246552,0.0009543520885001,2.4794921627328607e-17
0.6030150753768844,-85.47738693467336,-85.47738693467336,0.049475174691182,0.0009299654428627,0.0042306544291765,0.0500928096858422,0.0011391866684418,1.68985507220696e-16,0.0363820373654995,0.0003085663842632,0.004431843447478,0.0350117675519971,0.000357102880426,2.036887734965844e-16,0.035257561001431,0.0002793314230106,0.0039781036479255,0.0337933435803519,0.0003269774760559,1.592647834720544e-16,0.0325519770088977,0.0002588960054463,0.0032368089884556,0.0311339028196816,0.0002951320079321,1.3915687984443912e-16,0.0499429037615814,0.0009022417797163,0.003863019303347,0.0508883230227859,0.0011314666779813,1.4074605075086494e-16
0.7236180904522613,-84.57286432160804,-84.57286432160804,0.0498784439140275,0.0010839201374067,0.0044206045588531,0.0504960984346516,0.0013244745826866,9.114512799568692e-16,0.0383334602551135,0.0003658351969906,0.0046279567861088,0.0371709752304501,0.0004243967021097,1.0880380796132844e-15,0.0373224476067061,0.0003295494832303,0.0041696779095151,0.0360565771535313,0.0003885498646128,8.602663111911534e-16,0.0348535798295034,0.0003064056162535,0.0034410926297707,0.0335698333407468,0.0003496626927189,7.516815546506326e-16,0.0506988579320125,0.0010529683936352,0.0040893513097485,0.0516994397435714,0.0013156107614163,7.605711379950059e-16
0.8442211055276382,-83.66834170854271,-83.66834170854271,0.0502621311135235,0.0012432643690418,0.0045588901320257,0.0508874079026481,0.0015150602786729,4.679609414270765e-15,0.0403317419302583,0.0004271938559093,0.0047694858491116,0.0393910701344489,0.000496896114392,5.533002386786303e-15,0.039441197673589,0.000383893024096,0.0043127417952964,0.0383863757007474,0.0004556182058404,4.422717107218634e-15,0.0372259552072923,0.0003575057611739,0.0036055595013192,0.036084740110003,0.00040834291994,3.865517144772713e-15,0.0514375618608134,0.0012091325465881,0.0042666988271399,0.0524906667556478,0.00150387720438,3.912958034313307e-15
0.964824120603015,-82.76381909547739,-82.76381909547739,0.050626307681941,0.0014062585151999,0.0046553904891391,0.0512676965479505,0.0017086462962344,2.2872315987421342e-14,0.0423725762458449,0.0004921657914042,0.004866546292201,0.0416662732502731,0.0005741237949418,2.678893825890609e-14,0.0416085467507265,0.0004423110464573,0.0044162009325071,0.0407771744043791,0.0005279153112541,2.164303328991789e-14,0.0396622781427797,0.0004119662290272,0.0037346572730829,0.0386715664076749,0.0004708563711224,1.8925897908107847e-14,0.0521578109574766,0.0013690498736063,0.0044019510236873,0.0532595904385946,0.0016940792352538,1.9167490769733063e-14
1.085427135678392,-81.85929648241206,-81.85929648241206,0.0509711039913867,0.0015715967174344,0.0047208450920428,0.0516375950513772,0.0019035958546155,1.064312607480806e-13,0.0444514466432658,0.0005602994600966,0.0049299287957332,0.0439903487049743,0.0006556261620746,1.235003609745351e-13,0.0438189651168466,0.0005047615341183,0.0044898050211673,0.0432229469113777,0.000605131246154,1.0082104249830605e-13,0.0421553276714291,0.0004695946581591,0.0038344748092193,0.041322818979886,0.0005369434569341,8.822924344335343e-14,0.0528584437307533,0.0015314902515966,0.0045035988793932,0.0540038624074509,0.0018849347263081,8.940351695517327e-14
1.2060301507537687,-80.95477386934674,-80.95477386934674,0.0512966828364233,0.0017384219150337,0.0047651715297857,0.0519973441592035,0.0020990348430339,4.715448728607013e-13,0.0465636491612906,0.0006311974797516,0.0049694094227295,0.0463566708536544,0.0007409975089153,5.421774750759433e-13,0.0460667145492806,0.0005711976817963,0.004542544071965,0.0457172390224329,0.000686959241012,4.4711746130847684e-13,0.0446975637881638,0.0005302425617946,0.0039115412183878,0.0440306404596292,0.0006064416575939,3.916600184252866e-13,0.0535383640632435,0.0016956721992667,0.0045800640172873,0.0547213142559948,0.0020760804822585,3.9710875412491217e-13
1.3266331658291457,-80.0502512562814,-80.0502512562814,0.0516032139133976,0.0019062671252777,0.0047964588418831,0.0523467583251778,0.0022948371693735,1.989345167206248e-12,0.0487043108268558,0.0007045422329066,0.0049928130215416,0.0487582931609549,0.0008298955797991,2.266835909416708e-12,0.0483459040879118,0.0006415564358247,0.0045817120703621,0.0482532083984939,0.000773142549256,1.887838907424272e-12,0.0472812031156729,0.0005938094109252,0.0039719324498348,0.0467868829764115,0.0006793258431929,1.6556999093835618e-12,0.0541965622281955,0.0018611675433922,0.0046385629090999,0.0554100585067496,0.0022679101311631,1.679840221439617e-12
1.4472361809045227,-79.14572864321607,-79.14572864321607,0.0518908520024219,0.0020749407417746,0.0048206222001449,0.052685219207749,0.0024914788551475,7.99229791297246e-12,0.0508684043779802,0.0007801152366568,0.0050057763244513,0.0511880197574797,0.0009220512773567,9.027168304942476e-12,0.0506505433982281,0.0007157491165607,0.0046126199946316,0.0508236706516829,0.000863497975968,7.58960178327249e-12,0.049898293337723,0.0006602474900317,0.0040207399450118,0.0495831828793424,0.0007557415729562,6.666020227628054e-12,0.0548321344907928,0.0020277449063291,0.0046845669981272,0.0560685689622991,0.0024612594865859,6.768156630793945e-12
1.5678391959798994,-78.24120603015075,-78.24120603015075,0.052159720816932,0.0022443821968192,0.004841553142016,0.0530116998804589,0.0026897692925841,3.0580991751388066e-11,0.0530507607622432,0.0008578070816481,0.0050120058862291,0.0536384808249732,0.0010172772643205,3.4244133015665874e-11,0.0529745924162045,0.0007936533183761,0.004638783428456,0.0534211516170279,0.0009578986764415,2.905523960048016e-11,0.0525407864383622,0.0007295676258221,0.0040618571287961,0.0524110357545799,0.0008360186873231,2.5562496207051928e-11,0.0554443009847673,0.0021951936546048,0.0047217638995871,0.0566957357316279,0.0026569991475789,2.5975228036417368e-11
